region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / Численность студентов / 4	Программы бакалавриата / Выпуск / 5	Программы специалитета / Принято / 6	Программы специалитета / Численность студентов / 7	Программы специалитета / Выпуск / 8	Программы магистратуры / Принято / 9	Программы магистратуры / Численность студентов / 10	Программы магистратуры / Выпуск / 11
Забайкальский край	Государственные, Муниципальные; очная	иных физических лиц / 03	139.0	606.0	118.0	109.0	323.0	13.0	93.0	176.0	29.0
Забайкальский край	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	1.0	22.0	0.0	1.0	6.0	1.0	1.0	125.0	0.0
Забайкальский край	Государственные, Муниципальные; очная	получают первое высшее образование / 05	258.0	1001.0	243.0	279.0	1086.0	128.0	92.0	51.0	29.0
Забайкальский край	Государственные, Муниципальные; очная	юридических лиц / 04	0.0	0.0	0.0	2.0	15.0	0.0	0.0	0.0	0.0
Забайкальский край	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Забайкальский край	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	296.0	706.0	106.0	5.0	5.0	0.0	22.0	51.0	0.0
Забайкальский край	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	159.0	342.0	35.0	5.0	5.0	0.0	0.0	0.0	0.0
Забайкальский край	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	137.0	364.0	71.0	0.0	0.0	0.0	22.0	51.0	0.0
Забайкальский край	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	8.0	9.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0
Забайкальский край	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	288.0	697.0	104.0	5.0	5.0	0.0	21.0	51.0	0.0
Забайкальский край	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	3.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0
Ивановская область	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	455.0	3097.0	851.0	78.0	362.0	25.0	311.0	769.0	209.0
Ивановская область	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	268.0	2447.0	718.0	78.0	325.0	17.0	276.0	645.0	168.0
Ивановская область	Государственные, Муниципальные; заочная	иных физических лиц / 03	173.0	466.0	121.0	0.0	37.0	8.0	25.0	91.0	41.0
Ивановская область	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	30.0	101.0	71.0	1.0	58.0	3.0	163.0	433.0	155.0
Ивановская область	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	425.0	2996.0	780.0	77.0	304.0	22.0	148.0	336.0	54.0
Ивановская область	Государственные, Муниципальные; заочная	юридических лиц / 04	14.0	184.0	12.0	0.0	0.0	0.0	10.0	33.0	0.0
Ивановская область	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	4.0	25.0	4.0	0.0	32.0	2.0	1.0	1.0	0.0
Ивановская область	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	449.0	1915.0	476.0	238.0	1083.0	126.0	63.0	124.0	75.0
Ивановская область	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	447.0	1859.0	459.0	236.0	1078.0	126.0	63.0	124.0	75.0
Ивановская область	Государственные, Муниципальные; очная	иных физических лиц / 03	0.0	42.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	2.0	3.0	0.0	3.0	10.0	1.0	23.0	45.0	24.0
Ивановская область	Государственные, Муниципальные; очная	получают первое высшее образование / 05	447.0	1912.0	476.0	235.0	1073.0	125.0	40.0	79.0	51.0
Ивановская область	Государственные, Муниципальные; очная	юридических лиц / 04	2.0	14.0	6.0	2.0	5.0	0.0	0.0	0.0	0.0
Ивановская область	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	176.0	480.0	22.0	0.0	0.0	0.0	220.0	373.0	46.0
Ивановская область	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	121.0	333.0	2.0	0.0	0.0	0.0	157.0	265.0	41.0
Ивановская область	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	52.0	142.0	20.0	0.0	0.0	0.0	58.0	98.0	4.0
Ивановская область	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	2.0	5.0	0.0	0.0	0.0	0.0	129.0	217.0	21.0
Ивановская область	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	174.0	475.0	22.0	0.0	0.0	0.0	91.0	156.0	25.0
Ивановская область	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	3.0	5.0	0.0	0.0	0.0	0.0	5.0	10.0	1.0
Ивановская область	заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	61.0	96.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	61.0	96.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	заочная; Частные	получают второе и последующее высшее образование / 06	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	заочная; Частные	получают первое высшее образование / 05	54.0	88.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	19.0	98.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	19.0	98.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очная; Частные	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очная; Частные	получают первое высшее образование / 05	19.0	98.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очно-заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очно-заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	111.0	446.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очно-заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	111.0	446.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очно-заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очно-заочная; Частные	получают второе и последующее высшее образование / 06	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очно-заочная; Частные	получают первое высшее образование / 05	111.0	439.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0
Ивановская область	очно-заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	2.0	22.0	0.0	3.0	15.0	0.0	2.0	9.0	0.0
Иркутская область	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	2026.0	9213.0	1808.0	1006.0	4460.0	556.0	700.0	1593.0	700.0
Иркутская область	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	982.0	4374.0	1132.0	870.0	3864.0	481.0	424.0	991.0	599.0
Иркутская область	Государственные, Муниципальные; заочная	иных физических лиц / 03	1028.0	4553.0	628.0	136.0	429.0	48.0	271.0	596.0	101.0
Иркутская область	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	166.0	765.0	114.0	47.0	356.0	19.0	375.0	811.0	459.0
Иркутская область	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	1860.0	8448.0	1694.0	959.0	4104.0	537.0	325.0	782.0	241.0
Иркутская область	Государственные, Муниципальные; заочная	юридических лиц / 04	16.0	286.0	48.0	0.0	167.0	27.0	5.0	6.0	0.0
Иркутская область	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	43.0	188.0	12.0	9.0	144.0	7.0	3.0	11.0	5.0
Иркутская область	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	2188.0	7963.0	1699.0	1037.0	4048.0	460.0	325.0	640.0	227.0
Иркутская область	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	1292.0	4240.0	930.0	988.0	3543.0	396.0	200.0	364.0	112.0
Иркутская область	Государственные, Муниципальные; очная	иных физических лиц / 03	893.0	3695.0	765.0	49.0	432.0	64.0	125.0	274.0	115.0
Иркутская область	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	2.0	5.0	1.0	5.0	24.0	2.0	86.0	153.0	63.0
Иркутская область	Государственные, Муниципальные; очная	получают первое высшее образование / 05	2186.0	7958.0	1698.0	1032.0	4024.0	458.0	239.0	487.0	164.0
Иркутская область	Государственные, Муниципальные; очная	юридических лиц / 04	3.0	28.0	4.0	0.0	73.0	0.0	0.0	2.0	0.0
Иркутская область	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	334.0	1055.0	109.0	19.0	40.0	12.0	139.0	318.0	57.0
Иркутская область	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	189.0	619.0	101.0	0.0	21.0	12.0	32.0	88.0	29.0
Иркутская область	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	143.0	434.0	8.0	19.0	19.0	0.0	107.0	230.0	28.0
Иркутская область	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	16.0	45.0	8.0	11.0	11.0	0.0	76.0	196.0	37.0
Иркутская область	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	318.0	1010.0	101.0	8.0	29.0	12.0	63.0	122.0	20.0
Иркутская область	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	205.0	370.0	0.0	0.0	0.0	0.0	51.0	74.0	0.0
Иркутская область	заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	205.0	370.0	0.0	0.0	0.0	0.0	51.0	74.0	0.0
Иркутская область	заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	заочная; Частные	получают второе и последующее высшее образование / 06	2.0	4.0	0.0	0.0	0.0	0.0	51.0	74.0	0.0
Иркутская область	заочная; Частные	получают первое высшее образование / 05	203.0	366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	46.0	95.0	0.0	0.0	0.0	0.0	6.0	15.0	0.0
Иркутская область	очная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	46.0	95.0	0.0	0.0	0.0	0.0	6.0	15.0	0.0
Иркутская область	очная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очная; Частные	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	0.0	0.0	0.0	6.0	15.0	0.0
Иркутская область	очная; Частные	получают первое высшее образование / 05	46.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очно-заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очно-заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	152.0	737.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очно-заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	152.0	737.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очно-заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очно-заочная; Частные	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очно-заочная; Частные	получают первое высшее образование / 05	152.0	737.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Иркутская область	очно-заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	2.0
Кабардино-Балкарская Республика	Государственные, Муниципальные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	2.0
Кабардино-Балкарская Республика	Государственные, Муниципальные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные	получают второе и последующее высшее образование / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные	получают первое высшее образование / 05	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	2.0
Кабардино-Балкарская Республика	Государственные, Муниципальные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	95.0	918.0	277.0	0.0	7.0	0.0	295.0	997.0	321.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	95.0	918.0	277.0	0.0	7.0	0.0	295.0	997.0	321.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; заочная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	4.0	41.0	10.0	0.0	2.0	0.0	42.0	165.0	41.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	91.0	877.0	267.0	0.0	5.0	0.0	253.0	832.0	280.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; заочная	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	3.0	7.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	469.0	1323.0	259.0	1279.0	4604.0	317.0	99.0	154.0	45.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	467.0	1321.0	259.0	1279.0	4604.0	317.0	99.0	153.0	45.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	1.0	0.0	0.0	8.0	0.0	0.0	5.0	8.0	1.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очная	получают первое высшее образование / 05	468.0	1323.0	259.0	1271.0	4604.0	317.0	94.0	146.0	44.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очная	юридических лиц / 04	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	250.0	764.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	250.0	764.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	1.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	249.0	752.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0
Кабардино-Балкарская Республика	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	Государственные, Муниципальные; заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	1.0	3.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0
Калининградская область	Государственные, Муниципальные; заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	253.0	2206.0	673.0	170.0	848.0	150.0	211.0	515.0	158.0
Калининградская область	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	243.0	2094.0	639.0	156.0	775.0	136.0	197.0	494.0	155.0
Калининградская область	Государственные, Муниципальные; заочная	иных физических лиц / 03	9.0	85.0	33.0	13.0	72.0	14.0	1.0	3.0	0.0
Калининградская область	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	20.0	84.0	78.0	4.0	102.0	36.0	17.0	35.0	78.0
Калининградская область	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	233.0	2122.0	595.0	166.0	746.0	114.0	194.0	480.0	80.0
Калининградская область	Государственные, Муниципальные; заочная	юридических лиц / 04	1.0	27.0	1.0	1.0	1.0	0.0	13.0	18.0	3.0
Калининградская область	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	3.0	102.0	1.0	3.0	28.0	0.0	0.0	0.0	0.0
Калининградская область	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	641.0	2388.0	299.0	383.0	1418.0	200.0	101.0	187.0	57.0
Калининградская область	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	509.0	2089.0	276.0	294.0	1034.0	107.0	100.0	186.0	57.0
Калининградская область	Государственные, Муниципальные; очная	иных физических лиц / 03	128.0	281.0	23.0	89.0	381.0	93.0	0.0	0.0	0.0
Калининградская область	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	4.0	10.0	1.0	5.0	9.0	2.0	3.0	15.0	2.0
Калининградская область	Государственные, Муниципальные; очная	получают первое высшее образование / 05	637.0	2378.0	298.0	378.0	1409.0	198.0	98.0	172.0	55.0
Калининградская область	Государственные, Муниципальные; очная	юридических лиц / 04	4.0	18.0	0.0	0.0	3.0	0.0	1.0	1.0	0.0
Калининградская область	Государственные, Муниципальные; очно-заочная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	223.0	352.0	35.0	0.0	0.0	0.0	16.0	16.0	0.0
Калининградская область	Государственные, Муниципальные; очно-заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	195.0	307.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	Государственные, Муниципальные; очно-заочная	иных физических лиц / 03	25.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	Государственные, Муниципальные; очно-заочная	получают второе и последующее высшее образование / 06	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	Государственные, Муниципальные; очно-заочная	получают первое высшее образование / 05	223.0	337.0	35.0	0.0	0.0	0.0	16.0	16.0	0.0
Калининградская область	Государственные, Муниципальные; очно-заочная	юридических лиц / 04	3.0	5.0	0.0	0.0	0.0	0.0	16.0	16.0	0.0
Калининградская область	заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	92.0	558.0	122.0	148.0	673.0	38.0	92.0	215.0	0.0
Калининградская область	заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	92.0	558.0	122.0	148.0	673.0	38.0	92.0	215.0	0.0
Калининградская область	заочная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	заочная; Частные	получают второе и последующее высшее образование / 06	25.0	147.0	14.0	2.0	4.0	0.0	31.0	154.0	0.0
Калининградская область	заочная; Частные	получают первое высшее образование / 05	67.0	411.0	108.0	146.0	669.0	38.0	61.0	61.0	0.0
Калининградская область	заочная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	очная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	1.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
Калининградская область	очная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	155.0	539.0	23.0	201.0	681.0	70.0	41.0	41.0	0.0
Калининградская область	очная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	155.0	539.0	23.0	201.0	681.0	70.0	41.0	41.0	0.0
Калининградская область	очная; Частные	иных физических лиц / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	очная; Частные	получают второе и последующее высшее образование / 06	3.0	1.0	0.0	2.0	5.0	0.0	3.0	3.0	0.0
Калининградская область	очная; Частные	получают первое высшее образование / 05	152.0	538.0	23.0	199.0	676.0	70.0	38.0	38.0	0.0
Калининградская область	очная; Частные	юридических лиц / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	очно-заочная; Частные	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	очно-заочная; Частные	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	196.0	431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Калининградская область	очно-заочная; Частные	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	196.0	431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
