region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / Численность студентов / 4	Программы бакалавриата / Выпуск / 5	Программы специалитета / Принято / 6	Программы специалитета / Численность студентов / 7	Программы специалитета / Выпуск / 8	Программы магистратуры / Принято / 9	Программы магистратуры / Численность студентов / 10	Программы магистратуры / Выпуск / 11
Красноярский край	Государственные, Муниципальные; очная	с унитарными предприятиями / 10	2.0	8.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	по договорам об оказании платных образовательных услуг / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с государственными (муниципальными) учреждениями / 09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с организациями / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, Муниципальные; очно-заочная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	5.0	68.0	22.0	3.0	11.0	1.0	4.0	11.0	0.0
Курганская область	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	5.0	68.0	22.0	3.0	11.0	1.0	4.0	11.0	0.0
Курганская область	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	по договорам об оказании платных образовательных услуг / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с государственными (муниципальными) учреждениями / 09	0.0	19.0	8.0	3.0	10.0	0.0	2.0	4.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с государственными корпорациями / 11	5.0	13.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с организациями / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 07	0.0	4.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с органом местного самоуправления / 08	0.0	32.0	11.0	0.0	0.0	1.0	2.0	5.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; заочная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	12.0	173.0	58.0	5.0	31.0	9.0	2.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	12.0	173.0	58.0	5.0	31.0	9.0	2.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	по договорам об оказании платных образовательных услуг / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с государственными (муниципальными) учреждениями / 09	3.0	23.0	6.0	0.0	2.0	1.0	1.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с государственными компаниями / 12	6.0	4.0	0.0	5.0	7.0	0.0	1.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с государственными корпорациями / 11	0.0	20.0	2.0	0.0	9.0	5.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с организациями / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с органом государственной власти субъекта Российской Федерации / 07	0.0	29.0	15.0	0.0	4.0	3.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с органом местного самоуправления / 08	3.0	96.0	35.0	0.0	9.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, Муниципальные; очная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	6.0	6.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Курская область	Государственные, Муниципальные; заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	19.0	103.0	9.0	0.0	10.0	0.0	7.0	28.0	6.0
Курская область	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	19.0	103.0	9.0	0.0	10.0	0.0	7.0	28.0	6.0
Курская область	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	по договорам об оказании платных образовательных услуг / 19	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	с государственными (муниципальными) учреждениями / 09	11.0	40.0	0.0	0.0	0.0	0.0	5.0	22.0	5.0
Курская область	Государственные, Муниципальные; заочная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	с организациями / 23	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 07	0.0	32.0	5.0	0.0	10.0	0.0	0.0	1.0	1.0
Курская область	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	с органом местного самоуправления / 08	2.0	25.0	4.0	0.0	0.0	0.0	1.0	3.0	0.0
Курская область	Государственные, Муниципальные; заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; заочная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Курская область	Государственные, Муниципальные; очная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	1.0	2.0	1.0	27.0	131.0	21.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Курская область	Государственные, Муниципальные; очная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	110.0	469.0	171.0	331.0	1432.0	203.0	15.0	37.0	20.0
Курская область	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 04	12.0	62.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	98.0	407.0	153.0	331.0	1432.0	203.0	15.0	37.0	20.0
Курская область	Государственные, Муниципальные; очная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	по договорам об оказании платных образовательных услуг / 19	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Курская область	Государственные, Муниципальные; очная	с государственными (муниципальными) учреждениями / 09	26.0	73.0	4.0	0.0	7.0	0.0	5.0	6.0	9.0
Курская область	Государственные, Муниципальные; очная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	с государственными хозяйственными обществами / 13	10.0	10.0	0.0	4.0	4.0	0.0	1.0	2.0	0.0
Курская область	Государственные, Муниципальные; очная	с организациями / 23	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Курская область	Государственные, Муниципальные; очная	с органом государственной власти субъекта Российской Федерации / 07	15.0	179.0	133.0	293.0	1282.0	182.0	7.0	20.0	8.0
Курская область	Государственные, Муниципальные; очная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	с органом местного самоуправления / 08	44.0	187.0	31.0	5.0	6.0	0.0	1.0	8.0	3.0
Курская область	Государственные, Муниципальные; очная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очная	с унитарными предприятиями / 10	2.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	по договорам об оказании платных образовательных услуг / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с государственными (муниципальными) учреждениями / 09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с организациями / 23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, Муниципальные; очно-заочная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	11.0	31.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 04	7.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	бюджета субъекта Российской Федерации / 17	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 02	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	в том числе за счет бюджетных ассигнований: федерального бюджета / 15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	из них в рамках реализации государственного плана / 16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	местного бюджета / 05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	местного бюджета / 18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	по договорам об оказании платных образовательных услуг / 19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с государственными (муниципальными) учреждениями / 09	7.0	12.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с государственными компаниями / 12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с государственными корпорациями / 11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с государственными хозяйственными обществами / 13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с организациями / 23	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 07	4.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с органом государственной власти субъекта Российской Федерации / 21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с органом местного самоуправления / 08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с органом местного самоуправления / 22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; заочная	с унитарными предприятиями / 10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; очная	Из строки 01 – по договорам о целевом приеме, заключенным:  с федеральным государственным органом / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; очная	Из строки 14 – заключили договор:  с федеральным государственным органом / 20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; очная	Кроме поступивших в рамках квоты приема на целевое обучение кроме стр. 01) студенты, заключившие договор о целевом обучении, – всего (сумма стр. 15, 17–19; 20–23) / 14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, Муниципальные; очная	Студенты, обучающиеся в рамках квоты приема на целевое обучение - всего (сумма стр. 02, 04, 05; 06-13) / 01	16.0	89.0	8.0	3.0	11.0	1.0	2.0	2.0	0.0
Ленинградская область	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 04	10.0	70.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0
Ленинградская область	Государственные, Муниципальные; очная	бюджета субъекта Российской Федерации / 17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
