region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / Численность студентов / 4	Программы бакалавриата / Выпуск / 5	Программы специалитета / Принято / 6	Программы специалитета / Численность студентов / 7	Программы специалитета / Выпуск / 8	Программы магистратуры / Принято / 9	Программы магистратуры / Численность студентов / 10	Программы магистратуры / Выпуск / 11
Краснодарский край	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	147.0								
Краснодарский край	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	48.0	54.0	7.0	15.0	9.0	0.0	0.0	0.0	0.0
Краснодарский край	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Краснодарский край	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	45.0								
Краснодарский край	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	3.0								
Краснодарский край	персонал; Частные	по уходу за ребенком до 3 лет / 08	0.0								
Красноярский край	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	2.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	77.0	261.0	30.0	32.0	128.0	5.0	7.0	18.0	2.0
Красноярский край	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	254.0	1040.0	130.0	51.0	284.0	31.0	11.0	40.0	17.0
Красноярский край	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	88.0								
Красноярский край	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	12.0	15.0	2.0	8.0	6.0	0.0	1.0	1.0	0.0
Красноярский край	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	209.0								
Красноярский край	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	1.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	0.0								
Красноярский край	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	персонал; Частные	по уходу за ребенком до 3 лет / 08	2.0								
Курганская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	23.0	59.0	8.0	2.0	6.0	0.0	1.0	3.0	3.0
Курганская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	74.0	265.0	33.0	6.0	12.0	0.0	2.0	10.0	7.0
Курганская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	8.0								
Курганская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	7.0	15.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
Курганская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	33.0								
Курская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	39.0	137.0	30.0	81.0	292.0	48.0	4.0	14.0	6.0
Курская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	19.0	138.0	20.0	13.0	104.0	12.0	0.0	10.0	5.0
Курская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	47.0	280.0	52.0	8.0	62.0	9.0	8.0	19.0	8.0
Курская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	10.0								
Курская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	11.0	13.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0
Курская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	29.0								
Курская область	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	0.0								
Курская область	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	персонал; Частные	по уходу за ребенком до 3 лет / 08	1.0								
Ленинградская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	1.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
Ленинградская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	3.0	9.0	1.0	0.0	2.0	0.0	1.0	1.0	0.0
Ленинградская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	5.0	24.0	0.0	0.0	3.0	0.0	1.0	3.0	0.0
Ленинградская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	11.0								
Ленинградская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Ленинградская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	1.0								
Липецкая область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	4.0	89.0	21.0	0.0	10.0	0.0	1.0	7.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	38.0	111.0	15.0	1.0	5.0	0.0	2.0	3.0	1.0
Липецкая область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	36.0	218.0	23.0	5.0	9.0	1.0	4.0	8.0	4.0
Липецкая область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	44.0								
Липецкая область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Липецкая область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	7.0								
Магаданская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	2.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	8.0	46.0	6.0	1.0	5.0	0.0	0.0	1.0	0.0
Магаданская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	0.0								
Магаданская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	11.0								
Московская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	28.0	171.0	29.0	5.0	21.0	5.0	13.0	34.0	12.0
Московская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	91.0	232.0	28.0	17.0	49.0	5.0	6.0	11.0	4.0
Московская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	123.0	468.0	135.0	12.0	31.0	6.0	12.0	30.0	10.0
Московская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	68.0								
Московская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	34.0	30.0	1.0	4.0	3.0	0.0	1.0	1.0	0.0
Московская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	48.0								
Московская область	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	0.0								
Московская область	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	персонал; Частные	по уходу за ребенком до 3 лет / 08	0.0								
Мурманская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Мурманская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Мурманская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	9.0	22.0	6.0	0.0	0.0	0.0	2.0	2.0	0.0
Мурманская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	17.0	113.0	17.0	1.0	19.0	5.0	0.0	0.0	0.0
Мурманская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	0.0								
Мурманская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Мурманская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Мурманская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	12.0								
Нижегородская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Нижегородская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	3.0	6.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0
Нижегородская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	99.0	280.0	27.0	48.0	143.0	5.0	6.0	14.0	5.0
Нижегородская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	123.0	486.0	91.0	18.0	86.0	10.0	14.0	26.0	13.0
Нижегородская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	81.0								
Нижегородская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	24.0	41.0	2.0	19.0	17.0	0.0	2.0	2.0	2.0
Нижегородская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Нижегородская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	49.0								
Новгородская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Новгородская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	1.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Новгородская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	3.0	17.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
Новгородская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	24.0	59.0	14.0	5.0	20.0	2.0	3.0	3.0	2.0
Новгородская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	10.0								
Новгородская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новгородская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новгородская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	6.0								
Новосибирская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	1.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0
Новосибирская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Новосибирская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	114.0	339.0	46.0	16.0	71.0	7.0	19.0	36.0	6.0
Новосибирская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	160.0	635.0	92.0	37.0	181.0	16.0	15.0	34.0	8.0
Новосибирская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	300.0								
Новосибирская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	21.0	23.0	1.0	2.0	9.0	1.0	2.0	2.0	0.0
Новосибирская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Новосибирская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	59.0								
Омская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	50.0	172.0	12.0	18.0	61.0	1.0	3.0	18.0	5.0
Омская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	170.0	620.0	82.0	35.0	155.0	15.0	5.0	23.0	16.0
Омская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	15.0								
Омская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	11.0	9.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	112.0								
Омская область	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	7.0								
Омская область	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Омская область	персонал; Частные	по уходу за ребенком до 3 лет / 08	23.0								
Оренбургская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Оренбургская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Оренбургская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	19.0	102.0	24.0	17.0	42.0	2.0	5.0	8.0	1.0
Оренбургская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	121.0	399.0	42.0	13.0	95.0	9.0	9.0	17.0	1.0
Оренбургская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	33.0								
Оренбургская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	4.0	19.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0
Оренбургская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Оренбургская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	49.0								
Орловская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Орловская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	334.0	1425.0	297.0	55.0	298.0	73.0	160.0	338.0	119.0
Орловская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	32.0	80.0	18.0	9.0	41.0	6.0	14.0	19.0	6.0
Орловская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	69.0	257.0	65.0	4.0	26.0	2.0	11.0	26.0	16.0
Орловская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	9.0								
Орловская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	12.0	12.0	0.0	4.0	5.0	0.0	0.0	0.0	0.0
Орловская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Орловская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	39.0								
Пензенская область	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
Пензенская область	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	2.0	18.0	9.0	3.0	20.0	1.0	2.0	6.0	3.0
Пензенская область	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	54.0	117.0	16.0	13.0	49.0	3.0	9.0	17.0	6.0
Пензенская область	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	45.0	220.0	40.0	12.0	52.0	3.0	4.0	16.0	10.0
Пензенская область	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	51.0								
Пензенская область	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	12.0	11.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0
Пензенская область	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Пензенская область	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	12.0								
Пензенская область	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пензенская область	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пензенская область	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пензенская область	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пензенская область	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пензенская область	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Государственные, Муниципальные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Государственные, Муниципальные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Государственные, Муниципальные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	59.0	191.0	20.0	18.0	55.0	2.0	6.0	18.0	4.0
Пермский край	персонал; Государственные, Муниципальные	Студенты, находящиеся на полном государственном обеспечении / 01	161.0	615.0	79.0	18.0	110.0	16.0	3.0	34.0	13.0
Пермский край	персонал; Государственные, Муниципальные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	24.0								
Пермский край	персонал; Государственные, Муниципальные	из них (из строки 05) – дети-инвалиды / 06	14.0	22.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Государственные, Муниципальные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Государственные, Муниципальные	по уходу за ребенком до 3 лет / 08	86.0								
Пермский край	персонал; Частные	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Частные	Граждане, подвергшиеся воздействию радиации / 04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Частные	Инвалиды 1 и 2 групп, инвалиды с детства / 05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Частные	Студенты, находящиеся на полном государственном обеспечении / 01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Частные	Численность студентов, находящихся в академическом отпуске:  по состоянию здоровья / 07	0.0								
Пермский край	персонал; Частные	из них (из строки 05) – дети-инвалиды / 06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Частные	из них ставшие инвалидами вследствие ранения, контузии, увечья или заболевания / 03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Пермский край	персонал; Частные	по уходу за ребенком до 3 лет / 08	2.0								
