region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Выпуск > 11.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Принято > 9.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Численность студентов > 10.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Выпуск > 14.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Принято > 12.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Численность студентов > 13.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Выпуск > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Принято > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Численность студентов > 4.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Выпуск > 8.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Принято > 6.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Численность студентов > 7.0
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	33.0	85.0	226.0	0.0	1.0	1.0	106.0	157.0	547.0	3.0	17.0	33.0
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								15.0				
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								67.0				
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								75.0				
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								102.0				
Краснодарский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	317.0	193.0	925.0	10.0	9.0	8.0	288.0	179.0	1093.0	35.0	31.0	85.0
Краснодарский край	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	20.0	33.0	0.0	3.0	3.0
Краснодарский край	Частные; Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Краснодарский край	Частные; Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Краснодарский край	Частные; Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Краснодарский край	Частные; Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	20.0	40.0	3.0	3.0	7.0
Краснодарский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								1.0				
Краснодарский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								0.0				
Краснодарский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								7.0				
Краснодарский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								4.0				
Краснодарский край	Частные; Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	13.0	0.0	1.0	2.0
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	4.0	14.0	27.0	0.0	0.0	0.0	4.0	53.0	87.0	0.0	8.0	12.0
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	4.0	3.0	10.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	13.0	22.0	52.0	1.0	0.0	3.0	33.0	72.0	197.0	17.0	35.0	84.0
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								19.0				
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								121.0				
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								57.0				
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								215.0				
Красноярский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	230.0	112.0	650.0	9.0	14.0	25.0	204.0	111.0	878.0	129.0	191.0	554.0
Красноярский край	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Частные; Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Частные; Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Частные; Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Частные; Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Красноярский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Красноярский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								0.0				
Красноярский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								3.0				
Красноярский край	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								0.0				
Красноярский край	Частные; Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0	1.0	0.0	1.0
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	2.0	17.0	21.0	0.0	0.0	0.0	0.0	41.0	74.0	0.0	1.0	1.0
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	7.0	19.0	30.0	0.0	0.0	0.0	15.0	48.0	121.0	0.0	4.0	11.0
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								14.0				
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								63.0				
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								30.0				
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								103.0				
Курганская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	104.0	145.0	448.0	0.0	0.0	0.0	120.0	176.0	602.0	9.0	8.0	28.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	4.0	10.0	20.0	0.0	0.0	0.0	1.0	62.0	117.0	1.0	3.0	7.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	10.0	5.0	23.0	0.0	0.0	0.0	36.0	52.0	209.0	4.0	0.0	4.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	10.0	11.0	26.0	0.0	0.0	0.0	35.0	71.0	196.0	7.0	9.0	25.0
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								5.0				
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								12.0				
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								13.0				
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								35.0				
Курская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	82.0	34.0	209.0	3.0	0.0	0.0	96.0	52.0	252.0	4.0	6.0	13.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	7.0	6.0	17.0	0.0	0.0	0.0	7.0	26.0	47.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	5.0	3.0	8.0	0.0	0.0	0.0	10.0	6.0	26.0	0.0	0.0	0.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	12.0	13.0	31.0	0.0	0.0	0.0	27.0	38.0	118.0	0.0	1.0	2.0
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								2.0				
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								12.0				
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								21.0				
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								48.0				
Ленинградская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	85.0	50.0	205.0	0.0	0.0	0.0	126.0	76.0	403.0	1.0	4.0	7.0
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	11.0	30.0	0.0	0.0	0.0	7.0	28.0	76.0	3.0	0.0	6.0
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	6.0	9.0	40.0	0.0	2.0	2.0	34.0	82.0	276.0	0.0	0.0	0.0
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	7.0	12.0	50.0	0.0	0.0	0.0	21.0	33.0	116.0	4.0	0.0	10.0
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								8.0				
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								9.0				
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								20.0				
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								50.0				
Липецкая область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	60.0	18.0	128.0	0.0	0.0	0.0	108.0	18.0	221.0	2.0	3.0	14.0
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								6.0				
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								3.0				
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								9.0				
Магаданская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	5.0	21.0	63.0	0.0	0.0	0.0	12.0	46.0	109.0	4.0	4.0	6.0
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	5.0	46.0	101.0	0.0	0.0	0.0	18.0	183.0	400.0	0.0	3.0	5.0
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	0.0	1.0	2.0
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	1.0	8.0	0.0	0.0	0.0	5.0	9.0	30.0	0.0	0.0	3.0
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	38.0	54.0	173.0	0.0	0.0	0.0	92.0	200.0	612.0	2.0	11.0	25.0
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								15.0				
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								13.0				
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								114.0				
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								85.0				
Московская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	337.0	126.0	677.0	10.0	6.0	6.0	399.0	217.0	1289.0	10.0	15.0	48.0
Московская область	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	25.0	0.0	0.0	0.0
Московская область	Частные; Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Московская область	Частные; Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Московская область	Частные; Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
Московская область	Частные; Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.0	30.0	1.0	1.0	2.0
Московская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								0.0				
Московская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								0.0				
Московская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								11.0				
Московская область	Частные; Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								9.0				
Московская область	Частные; Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	5.0	11.0	0.0	0.0	0.0	0.0	17.0	31.0	0.0	0.0	0.0
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    из них ставшие инвалидами вследствие ранения,
    контузии, увечья или заболевания / 3.0"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Военнослужащие, исполнявшие интернациональный долг, участники других локальных конфликтов / 2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Граждане, подвергшиеся воздействию радиации / 4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Инвалиды 1 и 2 групп, инвалиды с детства / 5.0	1.0	5.0	16.0	0.0	1.0	1.0	4.0	23.0	62.0	0.0	0.0	1.0
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по состоянию здоровья / 9.0								8.0				
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки квалифицированных рабочих, служащих, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 10.0								14.0				
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по состоянию здоровья / 7.0								16.0				
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Справка 6. Численность студентов, обучающихся по программам подготовки специалистов среднего звена, находящихся в академическом отпуске: по уходу за ребенком до 3 лет / 8.0								39.0				
Мурманская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Студенты, находящиеся на полном государственном обеспечении / 1.0	50.0	21.0	123.0	0.0	0.0	0.0	63.0	31.0	196.0	2.0	6.0	15.0
Мурманская область	Частные; Очная	    из них (из стр. 05) - дети-инвалиды / 6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
